# MANUALLY MANAGED - semantic WIP identities for globals/statics in load and BSS storage.
# Strings retain their decoded content in data.tsv; unclassified coverage gaps are excluded.
# Address-only DAT_ names and unknown scope are unresolved, not semantic claims.
# Directly accessed Ghidra RAM extents are merged address-only BSS candidates.
# Future analysis writes build/function-inventory proposals and never overwrites this file.
image	va	size	name	scope	storage	datatype	owner	confidence	evidence	note
GAME.EXE	0x80012398	0x4	DAT_80012398	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001239c	0x4	DAT_8001239c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123a0	0x4	DAT_800123a0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123a4	0x4	DAT_800123a4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123a8	0x4	DAT_800123a8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123ac	0x4	DAT_800123ac	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123b0	0x4	DAT_800123b0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123b4	0x4	DAT_800123b4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123b8	0x4	DAT_800123b8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123bc	0x4	DAT_800123bc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123c0	0x4	DAT_800123c0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123c4	0x4	DAT_800123c4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123cc	0x4	DAT_800123cc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123d0	0x4	DAT_800123d0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123d4	0x4	DAT_800123d4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123d8	0x4	DAT_800123d8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123dc	0x4	DAT_800123dc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123e0	0x4	DAT_800123e0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123e4	0x4	DAT_800123e4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123e8	0x4	DAT_800123e8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123ec	0x4	DAT_800123ec	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123f0	0x4	DAT_800123f0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123f4	0x4	DAT_800123f4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123f8	0x4	DAT_800123f8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800123fc	0x4	DAT_800123fc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012400	0x4	DAT_80012400	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012404	0x4	DAT_80012404	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012408	0x4	DAT_80012408	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001240c	0x4	DAT_8001240c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012410	0x4	DAT_80012410	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012414	0x4	DAT_80012414	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012418	0x4	DAT_80012418	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001241c	0x4	DAT_8001241c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001248c	0x4	DAT_8001248c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012490	0x4	DAT_80012490	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012494	0x4	DAT_80012494	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012498	0x4	DAT_80012498	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001249c	0x4	DAT_8001249c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124a0	0x4	DAT_800124a0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124a4	0x4	DAT_800124a4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124a8	0x4	DAT_800124a8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124ac	0x4	DAT_800124ac	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124b0	0x4	DAT_800124b0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124b4	0x4	DAT_800124b4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124b8	0x4	DAT_800124b8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124bc	0x4	DAT_800124bc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124c0	0x4	DAT_800124c0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124c4	0x4	DAT_800124c4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124d1	0x1	DAT_800124d1	unknown	load	undefined1		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124d4	0x4	DAT_800124d4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124d8	0x4	DAT_800124d8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124dc	0x4	DAT_800124dc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124e0	0x4	DAT_800124e0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124e4	0x4	DAT_800124e4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124e8	0x4	DAT_800124e8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124ec	0x4	DAT_800124ec	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124f0	0x4	DAT_800124f0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124f4	0x4	DAT_800124f4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124f8	0x4	DAT_800124f8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800124fc	0x4	DAT_800124fc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012500	0x4	DAT_80012500	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012504	0x4	DAT_80012504	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012508	0x4	DAT_80012508	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001250c	0x4	DAT_8001250c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012510	0x4	DAT_80012510	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012514	0x4	DAT_80012514	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012518	0x4	DAT_80012518	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001251c	0x4	DAT_8001251c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012520	0x4	DAT_80012520	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012524	0x4	DAT_80012524	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012528	0x4	DAT_80012528	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001252c	0x4	DAT_8001252c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012530	0x4	DAT_80012530	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012534	0x4	DAT_80012534	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012538	0x4	DAT_80012538	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001253c	0x4	DAT_8001253c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012540	0x4	DAT_80012540	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012544	0x4	DAT_80012544	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012548	0x4	DAT_80012548	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001254c	0x4	DAT_8001254c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012550	0x4	DAT_80012550	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012554	0x4	DAT_80012554	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012558	0x4	DAT_80012558	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001255c	0x4	DAT_8001255c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012560	0x4	DAT_80012560	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012564	0x4	DAT_80012564	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012568	0x4	DAT_80012568	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001256c	0x4	DAT_8001256c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012570	0x4	DAT_80012570	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012574	0x4	DAT_80012574	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012578	0x4	DAT_80012578	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001257c	0x4	DAT_8001257c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012580	0x4	DAT_80012580	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012584	0x4	DAT_80012584	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012588	0x4	DAT_80012588	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001258c	0x4	DAT_8001258c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012590	0x4	DAT_80012590	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012594	0x4	DAT_80012594	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012598	0x4	DAT_80012598	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001259c	0x4	DAT_8001259c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125a0	0x4	DAT_800125a0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125a4	0x4	DAT_800125a4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125a8	0x4	DAT_800125a8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125ac	0x4	DAT_800125ac	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125b0	0x4	DAT_800125b0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125b4	0x4	DAT_800125b4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125b8	0x4	DAT_800125b8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125bc	0x4	DAT_800125bc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125c0	0x4	DAT_800125c0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125c4	0x4	DAT_800125c4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125c8	0x4	DAT_800125c8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125cc	0x4	DAT_800125cc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125d0	0x4	DAT_800125d0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125d4	0x4	DAT_800125d4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125d8	0x4	DAT_800125d8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125dc	0x4	DAT_800125dc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125e0	0x4	DAT_800125e0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125e4	0x4	DAT_800125e4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125e8	0x4	DAT_800125e8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125ec	0x4	DAT_800125ec	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125f0	0x4	DAT_800125f0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125f4	0x4	DAT_800125f4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125f8	0x4	DAT_800125f8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x800125fc	0x4	DAT_800125fc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012600	0x4	DAT_80012600	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012604	0x4	DAT_80012604	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012608	0x4	DAT_80012608	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001260c	0x4	DAT_8001260c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012610	0x4	DAT_80012610	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012614	0x4	DAT_80012614	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012618	0x4	DAT_80012618	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001261c	0x4	DAT_8001261c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012620	0x4	DAT_80012620	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012624	0x4	DAT_80012624	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012628	0x4	DAT_80012628	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x8001262c	0x4	DAT_8001262c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
GAME.EXE	0x80012630	0x4	DAT_80012630	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
